FID,OBJECTID,SHAPE,ADRESSE,ANDERE_BEZEICHNUNG,ART_DER_ORGANISATION,ART_DES_BAUWERKS,ART_DES_EREIGNISSES,ART_DES_OBJEKTS,BENANNT_NACH,BEZIRK,BEZIRK_TXT,DATUM_BIS,DATUM_VON,EINLAGEZAHL,FRUEHERE_BEZEICHNUNG,KATEGORIE,KATEGORIE_TXT,LAGE,NAME_SEIT,PAGEID,PROMINENTE_BEWOHNER,PROMINENTE_PERSONEN,SEITENNAME,STADTPLAN,WEBLINK1,SE_ANNO_CAD_DATA
KULTURWIKIOGD.287236,287236,POINT (16.494767743367408 48.15867910410597),"11., Neubachbrücke 1107",,,,,Verkehrsfläche,,11,11,,,,,0,TopografischeObjekte,"Albern, Kaiserebersdorf",12 September 1960,18078,,,Alberner Hafenzufahrtsstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=18078,
KULTURWIKIOGD.287237,287237,POINT (16.479297798425495 48.156774162030786),"11., Schwechater Brücke 1121",,,,,Verkehrsfläche,Albern,11,11,,,,,0,TopografischeObjekte,Albern; Kaiserebersdorf,23 Juli 1958,18080,,,Alberner Straße,1,https://www.geschichtewiki.wien.gv.at/?curid=18080,
KULTURWIKIOGD.287238,287238,POINT (16.219691368399573 48.20736898647045),"14., Albert-Schweitzer-Gasse 5(BETRIEB)",,,,,Verkehrsfläche,Albert Schweitzer,14,14,,1969,,,0,TopografischeObjekte,"Weidlingau, Auhof",1969,18286,,,Albert-Schweitzer-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=18286,
KULTURWIKIOGD.287239,287239,POINT (16.432990588317992 48.31845628246534),,,,,,Verkehrsfläche,Albert Sever,,21,,,,,0,TopografischeObjekte,Stammersdorf,,18294,,,Albert-Sever-Straße,1,https://www.geschichtewiki.wien.gv.at/?curid=18294,
KULTURWIKIOGD.287240,287240,POINT (16.343957282281327 48.21111321180388),"08., Albertgasse 31",,,,,Verkehrsfläche,,8,,,,,,0,topografische_objekte,,,18127,,,Albertgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=18127,
KULTURWIKIOGD.287241,287241,POINT (16.368914687368473 48.20395332767793),"01., Albertinaplatz GEG.D.OPER(STAENDE)",,,,,Verkehrsfläche,Albertina (Institution),1,,,,,,0,topografische_objekte,,,18156,,,Albertinaplatz,1,https://www.geschichtewiki.wien.gv.at/?curid=18156,
KULTURWIKIOGD.287242,287242,POINT (16.407232997597696 48.27129321823378),"21., Shuttleworthstraße 9",,,,,Verkehrsfläche,,21,21,,1966,,,0,TopografischeObjekte,,,18173,,,Albertisgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=18173,
KULTURWIKIOGD.287243,287243,POINT (16.343599489439516 48.21388283642633),"08., Albertplatz 4",,,,,Verkehrsfläche,Albert Kasimir von Sachsen-Teschen,8,,,,,,0,topografische_objekte,,,18275,,,Albertplatz,1,https://www.geschichtewiki.wien.gv.at/?curid=18275,
KULTURWIKIOGD.287244,287244,POINT (16.41764519586421 48.16714091205101),"11., Albin-Hirsch-Platz 2/8",,,,,Verkehrsfläche,Georg Albin Hirsch,11,11,,1940,,"Friedplatz,Egerländerplatz.",0,TopografischeObjekte,Simmering,15 Februar 1949,29795,,,Albin-Hirsch-Platz,1,https://www.geschichtewiki.wien.gv.at/?curid=29795,
KULTURWIKIOGD.287245,287245,POINT (16.336016703511657 48.18053646983794),"12., Albrechtsbergergasse 15/1",,,,,Verkehrsfläche,Johann Georg Albrechtsberger,12,,,,,,0,topografische_objekte,,,18991,,,Albrechtsbergergasse,1,https://www.geschichtewiki.wien.gv.at/?curid=18991,
KULTURWIKIOGD.287246,287246,POINT (16.31716748243877 48.22021321049398),"16., Albrechtskreithgasse 26",Dürauergasse,,,,Verkehrsfläche,Albertsgeräut,16,,,,,,0,topografische_objekte,,,19015,,,Albrechtskreithgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=19015,
KULTURWIKIOGD.287510,287510,POINT (16.338664567031973 48.22753658389521),"18., Währinger Straße 125",,,,,Verkehrsfläche,Karl Argauer,18,,,,,,0,topografische_objekte,Währing,,27119,,,Argauergasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27119,
KULTURWIKIOGD.287511,287511,POINT (16.37430899352088 48.192807595302206),"04., Plößlgasse 17",,,,,Verkehrsfläche,Erinnerung an die Hilfe Argentiniens nach dem ersten Weltkrieg,4,,,,,,0,topografische_objekte,,,27124,,,Argentinierstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=27124,
KULTURWIKIOGD.287512,287512,POINT (16.433489895265662 48.236852872648754),"22., Argonautenstraße 7",,,,,Verkehrsfläche,Argonauten,22,22,,1959,,,0,TopografischeObjekte,,4 Februar 1959,27127,,,Argonautenstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=27127,
KULTURWIKIOGD.287513,287513,POINT (16.455403143905382 48.223318123678574),"22., Heinrich-Lefler-Gasse 23/5",,,,,Verkehrsfläche,Aribo,22,22,,1909,,,0,TopografischeObjekte,Stadlau,23 März 1909,27128,,,Aribogasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27128,
KULTURWIKIOGD.287514,287514,POINT (16.414112485978077 48.23418883358702),"22., Wagramer Straße 5 Obj. M",,,,,Verkehrsfläche,Aristides de Sousa Mendes,22,22,,2000,,,0,TopografischeObjekte,"Zwischen ""UNO-City"" und ""Donau-City""",18 Januar 2000,30054,,,Aristides-de-Sousa-Mendes-Promenade,1,https://www.geschichtewiki.wien.gv.at/?curid=30054,
KULTURWIKIOGD.287515,287515,POINT (16.349620734421684 48.2580508145595),"19., Arlethgasse 6",,,,,Verkehrsfläche,Emmerich Arleth,19,19,,1972,,,0,TopografischeObjekte,Heiligenstadt,11 April 1972,27152,,,Arlethgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27152,
KULTURWIKIOGD.287516,287516,POINT (16.31884344207812 48.20805530955945),"16., Thalhaimergasse 17-29/5",,,,,Verkehrsfläche,Ferdinand Arlt,16,16,,1887,,,0,TopografischeObjekte,Ottakring,28 März 1887,27166,,,Arltgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27166,
KULTURWIKIOGD.287517,287517,POINT (16.355837047949223 48.255755391622365),"19., Armbrustergasse 25",,,,,Verkehrsfläche,Johann Michael Armbruster,19,,,,,,0,topografische_objekte,,,27173,,,Armbrustergasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27173,
KULTURWIKIOGD.287518,287518,POINT (16.3894596854851 48.210161251341454),"03., Viaduktbogen 1A-30B",,,,,Verkehrsfläche,Armenier,3,3,,2001,,,0,TopografischeObjekte,,6 November 2001,30057,,,Armenierplatz,1,https://www.geschichtewiki.wien.gv.at/?curid=30057,
KULTURWIKIOGD.287519,287519,POINT (16.43659280861473 48.235235002828766),"22., Arminenstraße 16 Haus 1",,,,,Verkehrsfläche,Germanischen Volksstamm der Arminier,22,22,,1959,,,0,TopografischeObjekte,Kagran,4 Februar 1959,27425,,,Arminenstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=27425,
KULTURWIKIOGD.287520,287520,POINT (16.336905190683975 48.18363612138522),"12., Arndtstraße 50",,,,,Verkehrsfläche,,12,,,,,,0,topografische_objekte,"Untermeidling, Gaudenzdorf",,27453,,,Arndtstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=27453,
KULTURWIKIOGD.287521,287521,POINT (16.316100211444695 48.21408864119344),"16., Speckbachergasse 8",,,,,Verkehrsfläche,Joseph Calasanz Arneth,16,16,,1894,,Wagnergasse,0,TopografischeObjekte,Ottakring,18 Juli 1894,27474,,,Arnethgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27474,
KULTURWIKIOGD.287522,287522,POINT (16.397411743357498 48.21961565941785),"02., Arnezhoferstraße 3",,,,,Verkehrsfläche,Johann Ignaz Arnezhover,2,2,,1906,,Erlafstraße,0,TopografischeObjekte,,19 April 1906,27476,,,Arnezhoferstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=27476,
KULTURWIKIOGD.287523,287523,POINT (16.475521581428122 48.246671226426756),"22., Arnikaweg 70-72 Haus 1",,,,,Verkehrsfläche,Heilpflanze Arnika,22,22,,1953,,,0,TopografischeObjekte,Hirschstetten,,27477,,,Arnikaweg,1,https://www.geschichtewiki.wien.gv.at/?curid=27477,
KULTURWIKIOGD.287524,287524,POINT (16.379028788326377 48.28841000451889),"21., Stöhrgasse 1/43",,,,,Verkehrsfläche,Hans Friedrich August von Arnim,21,21,,1954,,,0,TopografischeObjekte,Strebersdorf,,27482,,,Arnimgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27482,
KULTURWIKIOGD.287525,287525,POINT (16.38539491201414 48.147530664717934),"10., Arnold-Holm-Gasse 1/29",,,,,Verkehrsfläche,Arnold-Holm-Gasse,10,10,,1969,,,0,TopografischeObjekte,Oberlaa-Stadt,21 Oktober 1969,27488,,,Arnold-Holm-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27488,
KULTURWIKIOGD.287769,287769,POINT (16.242125864641416 48.20624749649704),"14., Ignaz-Binder-Platz 1 Obj. 1",,,,,Verkehrsfläche,Bierhäuselberg,14,,,,,,0,topografische_objekte,,,11612,,,Bierhäuselberggasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11612,
KULTURWIKIOGD.287770,287770,POINT (16.48942509253483 48.24915725429032),"22., Biljan-Bilger-Gasse 10",,,,,Verkehrsfläche,Biljan Bilger,22,22,,2006,,,0,TopografischeObjekte,,21 Februar 2006,33310,,,Biljan-Bilger-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=33310,
KULTURWIKIOGD.287771,287771,POINT (16.35616933149649 48.274732966222736),"19., Kuchelauer Brücke 1954/3",,,,,Verkehrsfläche,Johann Baptist Freiherr von Biller,19,,,,,,0,topografische_objekte,,,11645,,,Billergasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11645,
KULTURWIKIOGD.287772,287772,POINT (16.482548609573914 48.22457402151884),"22., Billgasse 5",,,,,Verkehrsfläche,Billgasse,22,22,,1974,,,0,TopografischeObjekte,Aspern,18 April 1974,11647,,,Billgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11647,
KULTURWIKIOGD.287773,287773,POINT (16.349099600508858 48.23966885260384),"19., Billrothstraße 51",,,,,Verkehrsfläche,Theodor Billroth,19,,,,,,0,topografische_objekte,,,11727,,,Billrothstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=11727,
KULTURWIKIOGD.287774,287774,POINT (16.397148921586545 48.18804686002067),"03., Fred-Zinnemann-Platz 4/6",,,,,Verkehrsfläche,Billy Wilder,3,3,,2008,,,0,TopografischeObjekte,Aspanggründe,7 Oktober 2008,33008,,,Billy-Wilder-Straße,1,https://www.geschichtewiki.wien.gv.at/?curid=33008,
KULTURWIKIOGD.287775,287775,POINT (16.277987655425445 48.145278984161244),"23., Maargasse 20(HAUS 1)",,,,,Verkehrsfläche,Hauerfamilie Bina,23,23,,1957,,Dürergasse,0,TopografischeObjekte,Mauer,2 Oktober 1957,11729,,,Binagasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11729,
KULTURWIKIOGD.287776,287776,POINT (16.355741741862882 48.22589715649999),"09., Bindergasse 3",,,,,Verkehrsfläche,,9,,,,,,0,topografische_objekte,Thury,,11910,,,Bindergasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11910,
KULTURWIKIOGD.287777,287777,POINT (16.269089233538573 48.20492349835375),"14., Pausingergasse 41A",,,,,Verkehrsfläche,Karl Binding,14,14,,1932,,,0,TopografischeObjekte,Hütteldorf,29 August 1932,11921,,,Bindingweg,1,https://www.geschichtewiki.wien.gv.at/?curid=11921,
KULTURWIKIOGD.287778,287778,POINT (16.465323971329617 48.2097021712613),"22., Binsenweg 4",,,,,Verkehrsfläche,Binse,22,22,,1973,,,0,TopografischeObjekte,Aspern,4 September 1973,11934,,,Binsenweg,1,https://www.geschichtewiki.wien.gv.at/?curid=11934,
KULTURWIKIOGD.287779,287779,POINT (16.495374813507308 48.25834503999291),"22., Biotopweg 9(HAUS 10)",,,,,Verkehrsfläche,Topografischer Lage,22,22,,2007,,,0,TopografischeObjekte,,5 Juni 2007,33458,,,Biotopweg,1,https://www.geschichtewiki.wien.gv.at/?curid=33458,
KULTURWIKIOGD.287780,287780,POINT (16.280553044431873 48.17115246113405),"13., Biraghigasse 30",,,,,Verkehrsfläche,Katharina Biraghi,13,,,,,,0,topografische_objekte,,,11938,,,Biraghigasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11938,
KULTURWIKIOGD.287781,287781,POINT (16.42300772622685 48.18045579703854),"11., Nussbaumallee 24/4",,,,,Verkehrsfläche,Johann Melchior von Birkenstock,11,,,,,,0,topografische_objekte,,,11954,,,Birkenstockgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=11954,
KULTURWIKIOGD.287782,287782,POINT (16.454240501784213 48.21138142594163),"22., Birkenweg 14",,,,,Verkehrsfläche,Birken,22,11,,,,,0,TopografischeObjekte,"Simmering; Schrebergärten ""Simmeringer Haide""",,11958,,,Birkenweg,1,https://www.geschichtewiki.wien.gv.at/?curid=11958,
KULTURWIKIOGD.287783,287783,POINT (16.361098501833077 48.15551941979737),"10., Emil-Hertzka-Platz 2/5",,,,,Verkehrsfläche,Uriel Birnbaum,10,10,,1959,,,0,TopografischeObjekte,Inzersdorf-Stadt; Siedlung Wienerfeld-West,1959,12127,,,Birnbaumgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=12127,
KULTURWIKIOGD.287784,287784,POINT (16.405622280267078 48.24381168769008),"21., Birneckergasse 36",,,,,Verkehrsfläche,Franz Birnecker,21,21,,1961,,,0,TopografischeObjekte,Donaufeld; Siedlung Bruckhaufen,1961,12130,,,Birneckergasse,1,https://www.geschichtewiki.wien.gv.at/?curid=12130,
KULTURWIKIOGD.287785,287785,POINT (16.434693836237454 48.176103165357894),"11., KLG Simmeringer Haide Gruppe 3 Parz. 241",,,,,Verkehrsfläche,Birnenbäumen,11,11,,,,,0,TopografischeObjekte,"Simmering; Schrebergärten ""Simmeringer Haide""",,12131,,,Birnenweg,1,https://www.geschichtewiki.wien.gv.at/?curid=12131,
KULTURWIKIOGD.288045,288045,POINT (16.453894474520833 48.24665877169112),"22., Hirschstettner Straße 19 Obj. M",,,,,Verkehrsfläche,Claudia Heill,22,22,,2014,,,0,TopografischeObjekte,,2 Juni 2014,33474,,,Claudia-Heill-Weg,1,https://www.geschichtewiki.wien.gv.at/?curid=33474,
KULTURWIKIOGD.288046,288046,POINT (16.321512089155902 48.218349313541744),"17., Clemens-Hofbauer-Platz 9",,,,,Verkehrsfläche,Clemens Maria Hofbauer,17,,,,,,0,topografische_objekte,Hernals,,20434,,,Clemens-Hofbauer-Platz,1,https://www.geschichtewiki.wien.gv.at/?curid=20434,
KULTURWIKIOGD.288047,288047,POINT (16.34713591046052 48.167793413764485),"10., Clemens-Holzmeister-Straße 4",,,,,Verkehrsfläche,Clemens Holzmeister,10,10,,2003,,,0,TopografischeObjekte,Wienerberg,11 Februar 2003,31035,,,Clemens-Holzmeister-Straße,1,https://www.geschichtewiki.wien.gv.at/?curid=31035,
KULTURWIKIOGD.288048,288048,POINT (16.33467138128951 48.19145048237119),"15., Clementinengasse 14",,,,,Verkehrsfläche,Clementine Pereira,15,15,,,,Schwanengasse,0,TopografischeObjekte,Fünfhaus,6 Dezember 1867,21088,,,Clementinengasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21088,
KULTURWIKIOGD.288049,288049,POINT (16.322933758729608 48.221129557759106),"17., Clerfaytgasse 2",,,,,Verkehrsfläche,Karl von Clerfayt,17,,,,,,0,topografische_objekte,Hernals,,21091,,,Clerfaytgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21091,
KULTURWIKIOGD.288050,288050,POINT (16.409106632078128 48.303329545054254),"21., Clessgasse 51",,,,,Verkehrsfläche,Ernst Cless,21,21,,1956,,Berggasse,0,TopografischeObjekte,Stammersdorf,17 Oktober 1956,21120,,,Clessgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21120,
KULTURWIKIOGD.288051,288051,POINT (16.36417351168912 48.22553317812021),"09., Clusiusgasse 5",,,,,Verkehrsfläche,Carolus Clusius,9,,,,,,0,topografische_objekte,Roßau,,21188,,,Clusiusgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21188,
KULTURWIKIOGD.288052,288052,POINT (16.378170069971016 48.20617597187971),"01., Cobdengasse 4",,,,,Verkehrsfläche,Richard Cobden,1,,,,,,0,topografische_objekte,,,21204,,,Cobdengasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21204,
KULTURWIKIOGD.288053,288053,POINT (16.332625514469886 48.26134847307668),"19., Cobenzlgasse 67",,,,,Verkehrsfläche,Philipp Johann Cobenzl,19,19,,,,,0,topografische_objekte,Grinzing,,21230,,,Cobenzlgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21230,
KULTURWIKIOGD.288054,288054,POINT (16.3765510711987 48.20540648100568),"01., Coburgbastei 5-7 (GARAGE)",,,,,Verkehrsfläche,,1,,,,,,0,topografische_objekte,,,21245,,,Coburgbastei,1,https://www.geschichtewiki.wien.gv.at/?curid=21245,
KULTURWIKIOGD.288055,288055,POINT (16.52457711423651 48.21352850233756),"22., Raphael-Donner-Allee 5",,,,,Verkehrsfläche,Egmont Colerus von Geldern,22,22,,,,,0,TopografischeObjekte,Eßling,28 September 1960,21322,,,Colerusgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21322,
KULTURWIKIOGD.288056,288056,POINT (16.39226549879024 48.16509916599203),"10., Laaer-Berg-Straße 67/15",,,,,Verkehrsfläche,Alfred Collmann,10,10,,,,,0,TopografischeObjekte,Oberlaa Stadt,4 Februar 1974,21808,,,Collmanngasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21808,
KULTURWIKIOGD.288057,288057,POINT (16.34242676673639 48.23268326630152),"18., Colloredogasse 22",,,,,Verkehrsfläche,Ferdinand von Colloredo-Mannsfeld,18,,,,,,0,topografische_objekte,Währing,,21820,,,Colloredogasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21820,
KULTURWIKIOGD.288058,288058,POINT (16.374703115903777 48.1746254082202),"10., Columbusgasse 55",Neuburgergasse,,,,Verkehrsfläche,Christoph Columbus,10,10,,1864,,Canongasse,0,TopografischeObjekte,Favoriten,1 Dezember 1864,21877,,,Columbusgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21877,
KULTURWIKIOGD.288059,288059,POINT (16.37443826259013 48.18186722510492),"10., Columbusplatz VOR 2(TRAFIK)",,,,,Verkehrsfläche,Christoph Columbus,10,10,,,,,0,TopografischeObjekte,Favoriten,1864,21882,,,Columbusplatz,1,https://www.geschichtewiki.wien.gv.at/?curid=21882,
KULTURWIKIOGD.288060,288060,POINT (16.324042330329284 48.221678367547106),"17., Rötzergasse 73",,,,,Verkehrsfläche,Jan Amos Komenský,17,,,,,,0,topografische_objekte,Hernals,,21886,,,Comeniusgasse,1,https://www.geschichtewiki.wien.gv.at/?curid=21886,
KULTURWIKIOGD.287247,287247,POINT (16.463536309502086 48.22497392894465),"22., Alexander-Mell-Gasse 6",,,,,Verkehrsfläche,Alexander Mell,22,22,,1968,,,0,TopografischeObjekte,Hirschstetten,18 Juni 1968,19300,,,Alexander-Mell-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=19300,
KULTURWIKIOGD.287248,287248,POINT (16.36166204398738 48.22948071140473),"09., Alexander-Nehr-Gasse 3/B",,,,,Verkehrsfläche,Alexander Nehr,9,,,,,,0,topografische_objekte,,,19310,,,Alexander-Nehr-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=19310,
KULTURWIKIOGD.287249,287249,POINT (16.379025687936945 48.21887095057951),"02., Große Pfarrgasse 11",,,,,Verkehrsfläche,Alexander Poch,2,,,,,,0,topografische_objekte,,,20338,,,Alexander-Poch-Platz,1,https://www.geschichtewiki.wien.gv.at/?curid=20338,
KULTURWIKIOGD.287250,287250,POINT (16.271645885422647 48.2027709042375),"14., Alfons-Mucha-Weg 1",,,,,Verkehrsfläche,Alfons Mucha,14,14,,1977,,,0,TopografischeObjekte,,14 Februar 1977,20359,,,Alfons-Mucha-Weg,1,https://www.geschichtewiki.wien.gv.at/?curid=20359,
KULTURWIKIOGD.287251,287251,POINT (16.28064945529951 48.1527371385906),"23., Alfons-Petzold-Gasse 34",,,,,Verkehrsfläche,Alfons Petzold,23,23,,1925,,,0,TopografischeObjekte,Mauer,22 Mai 1925,20634,,,Alfons-Petzold-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=20634,
KULTURWIKIOGD.287252,287252,POINT (16.381457949006244 48.18243406701556),"10., Karl-Popper-Straße 22",,,,,Verkehrsfläche,Alfred Adler,10,10,,2009,,,0,TopografischeObjekte,"Gebiet ""Bahnhof Europa Wien""",2 Juni 2009,33335,,,Alfred-Adler-Straße,1,https://www.geschichtewiki.wien.gv.at/?curid=33335,
KULTURWIKIOGD.287253,287253,POINT (16.406238996764735 48.194636630748235),"03., Gestettengasse 18-22 Stg. 13",,,,,Verkehrsfläche,Alfred Dallinger,3,3,,2005,,,0,TopografischeObjekte,,14 Juni 2005,33454,,,Alfred-Dallinger-Platz,1,https://www.geschichtewiki.wien.gv.at/?curid=33454,
KULTURWIKIOGD.287254,287254,POINT (16.355198022845276 48.216123037517306),"09., Schwarzspanierstraße 5",,,,,Verkehrsfläche,Alfred Grünfeld,9,,,,,,0,topografische_objekte,,,20370,,,Alfred-Grünfeld-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=20370,
KULTURWIKIOGD.287255,287255,POINT (16.398496935448748 48.281674111765405),"21., Ödenburger Straße 73-85/28",,,,,Verkehrsfläche,Alfred Huth,21,21,,,,,0,TopografischeObjekte,,1992,33054,,,Alfred-Huth-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=33054,
KULTURWIKIOGD.287256,287256,POINT (16.44112306725831 48.26028810515914),"22., Alfred-Kubin-Platz 3/6A",,,,,Verkehrsfläche,Alfred Kubin,22,,,,,,0,topografische_objekte,,,20376,,,Alfred-Kubin-Platz,1,https://www.geschichtewiki.wien.gv.at/?curid=20376,
KULTURWIKIOGD.287257,287257,POINT (16.423110595269705 48.25222849827049),"21., Alfred-Nobel-Straße 55",,,,,Verkehrsfläche,Alfred Nobel,21,21,,,,,0,TopografischeObjekte,Leopoldau,20 November 1933,20395,,,Alfred-Nobel-Straße,1,https://www.geschichtewiki.wien.gv.at/?curid=20395,
KULTURWIKIOGD.287258,287258,POINT (16.528064957235777 48.21916382686059),"22., Alfred-Pischof-Gasse 2/5",,,,,Verkehrsfläche,Alfred Ritter von Pischof,22,22,,1995,,,0,TopografischeObjekte,,6 Dezember 1995,29937,,,Alfred-Pischof-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=29937,
KULTURWIKIOGD.287259,287259,POINT (16.466616109089514 48.20181651074865),"22., Naufahrtweg 129",,,,,Verkehrsfläche,Alfred Polzer,22,,,2014,,,0,TopografischeObjekte,,2 Dezember 2014,42698,,,Alfred-Polzer-Weg,1,https://www.geschichtewiki.wien.gv.at/?curid=42698,
KULTURWIKIOGD.287260,287260,POINT (16.362847759824803 48.15581861960395),"10., Alfred-Stix-Platz 1/20",,,,,Verkehrsfläche,Alfred Stix,10,10,,,,,0,TopografischeObjekte,Inzersdorf-Stadt,15 Juni 1959,20399,,,Alfred-Stix-Platz,1,https://www.geschichtewiki.wien.gv.at/?curid=20399,
KULTURWIKIOGD.287261,287261,POINT (16.339798850688325 48.250942005282326),"19., Alfred-Wegener-Gasse 11",,,,,Verkehrsfläche,Alfred Wegener,19,19,,,,,0,TopografischeObjekte,Grinzing,25 September 1933,20401,,,Alfred-Wegener-Gasse,1,https://www.geschichtewiki.wien.gv.at/?curid=20401,
KULTURWIKIOGD.287262,287262,POINT (16.530501820388622 48.2452769541152),"22., Algenweg 33(HAUS 1)",,,,,Verkehrsfläche,"Algen,Thalluspflanze",22,22,,1954,,,0,TopografischeObjekte,Eßling,,20422,,,Algenweg,1,https://www.geschichtewiki.wien.gv.at/?curid=20422,
KULTURWIKIOGD.287263,287263,POINT (16.384269757761796 48.23799907553177),"20., Allerheiligenplatz 3",Keißlergasse,,,,Verkehrsfläche,,20,14,,1873,,,0,TopografischeObjekte,Hütteldorf,1873,20466,,,"Alleegasse (14, Hütteldorf)",1,https://www.geschichtewiki.wien.gv.at/?curid=20466,
KULTURWIKIOGD.287264,287264,POINT (16.383855617301176 48.237793200550854),"20., Leystraße 71/4",,,,,Verkehrsfläche,Allerheiligenkirche,20,20,,1908,,Kampstraße,0,TopografischeObjekte,,9 April 1908,20489,,,Allerheiligengasse,1,https://www.geschichtewiki.wien.gv.at/?curid=20489,
KULTURWIKIOGD.287527,287527,POINT (16.31824765491121 48.17525783700878),"12., Betty-Roose-Weg 1",,,,,Verkehrsfläche,Friedrich Ludwig Arnsburg,12,,,,,,0,topografische_objekte,Obermeidling,,27496,,,Arnsburggasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27496,
KULTURWIKIOGD.287528,287528,POINT (16.33133350031142 48.18970033775939),"15., Arnsteingasse 18",Blüchergasse,,,,Verkehrsfläche,Nathan Adam von Arnstein,15,15,,1864,,,0,TopografischeObjekte,Rudolfsheim,27 April 1945,27520,,,Arnsteingasse,1,https://www.geschichtewiki.wien.gv.at/?curid=27520,
